Commodity Code,Commodity Name,Substance,Unit,Supply Chain Emission Factors without Margins,Margins of Supply Chain Emission Factors,Supply Chain Emission Factors with Margins,Unnamed: 7,DQ ReliabilityScore of Factors without Margins,DQ TemporalCorrelation of Factors without Margins,DQ GeographicalCorrelation of Factors without Margins,DQ TechnologicalCorrelation of Factors without Margins,DQ DataCollection of Factors without Margins,Year
41,302,2,1,0.001,0.0,0.001,0.0,4,2,1,4,1,2016
41,302,3,0,0.006,0.0,0.006,0.0,4,2,1,4,1,2016
42,34,0,1,0.39,0.084,0.474,0.0,3,2,1,4,1,2016
42,34,1,1,0.002,0.0,0.002,0.0,3,2,1,1,1,2016
42,34,2,1,0.001,0.0,0.001,0.0,4,2,1,4,1,2016
42,34,3,0,0.011,0.0,0.011,0.0,4,2,1,5,1,2016
43,344,0,1,0.437,0.078,0.515,0.0,4,2,1,4,1,2016
43,344,1,1,0.003,0.0,0.003,0.0,3,2,1,1,1,2016
43,344,2,1,0.0,0.0,0.0,0.0,4,2,1,4,1,2016
43,344,3,0,0.008,0.0,0.008,0.0,4,2,1,4,1,2016
44,123,0,1,0.424,0.079,0.504,0.0,3,2,1,4,1,2016
44,123,1,1,0.006,0.0,0.007,0.0,3,2,1,1,1,2016
44,123,2,1,0.001,0.0,0.001,0.0,4,2,1,4,1,2016
44,123,3,0,0.007,0.0,0.007,0.0,4,2,1,4,1,2016
45,124,0,1,0.297,0.061,0.358,0.0,3,2,1,4,1,2016
45,124,1,1,0.005,0.0,0.005,0.0,3,2,1,1,1,2016
45,124,2,1,0.0,0.0,0.0,0.0,4,2,1,4,1,2016
45,124,3,0,0.043,0.0,0.043,0.0,4,2,1,5,1,2016
46,47,0,1,0.421,0.05,0.471,0.0,3,2,1,4,1,2016
46,47,1,1,0.036,0.0,0.036,0.0,3,2,1,1,1,2016
46,47,2,1,0.001,0.0,0.001,0.0,4,2,1,3,1,2016
46,47,3,0,0.007,0.0,0.007,0.0,4,2,1,4,1,2016
47,96,0,1,0.413,0.054,0.467,0.0,3,2,1,4,1,2016
47,96,1,1,0.025,0.0,0.026,0.0,3,2,1,1,1,2016
47,96,2,1,0.001,0.0,0.001,0.0,4,2,1,3,1,2016
47,96,3,0,0.008,0.0,0.008,0.0,4,2,1,4,1,2016
48,117,0,1,0.407,0.063,0.47,0.0,3,2,1,4,1,2016
48,117,1,1,0.031,0.0,0.031,0.0,3,2,1,1,1,2016
48,117,2,1,0.001,0.0,0.001,0.0,4,2,1,3,1,2016
48,117,3,0,0.007,0.0,0.007,0.0,4,2,1,4,1,2016
49,158,0,1,0.364,0.042,0.406,0.0,3,2,1,4,1,2016
49,158,1,1,0.012,0.0,0.012,0.0,3,2,1,1,1,2016
49,158,2,1,0.0,0.0,0.0,0.0,4,2,1,3,1,2016
49,158,3,0,0.014,0.0,0.014,0.0,4,2,1,5,1,2016
50,262,0,1,0.477,0.05,0.528,0.0,4,2,1,4,1,2016
50,262,1,1,0.006,0.0,0.006,0.0,3,2,1,1,1,2016
50,262,2,1,0.001,0.0,0.001,0.0,4,2,1,4,1,2016
50,262,3,0,0.005,0.0,0.005,0.0,4,2,1,4,1,2016
51,261,0,1,0.418,0.051,0.469,0.0,4,2,1,4,1,2016
51,261,1,1,0.041,0.0,0.041,0.0,4,2,1,1,1,2016
51,261,2,1,0.002,0.0,0.002,0.0,4,2,1,4,1,2016
51,261,3,0,0.004,0.0,0.004,0.0,4,2,1,4,1,2016
52,316,0,1,0.276,0.056,0.332,0.0,4,2,1,4,1,2016
52,316,1,1,0.004,0.0,0.004,0.0,3,2,1,1,1,2016
52,316,2,1,0.0,0.0,0.0,0.0,4,2,1,4,1,2016
52,316,3,0,0.005,0.0,0.005,0.0,4,2,1,4,1,2016
53,33,0,1,0.191,0.052,0.243,0.0,3,2,1,4,1,2016
53,33,1,1,0.001,0.0,0.002,0.0,3,2,1,1,1,2016
53,33,2,1,0.0,0.0,0.0,0.0,4,2,1,4,1,2016
53,33,3,0,0.006,0.0,0.006,0.0,4,2,1,4,1,2016
54,72,0,1,0.393,0.085,0.478,0.0,3,2,1,4,1,2016
54,72,1,1,0.004,0.0,0.004,0.0,3,2,1,1,1,2016
54,72,2,1,0.001,0.0,0.001,0.0,4,2,1,4,1,2016
54,72,3,0,0.011,0.0,0.011,0.0,4,2,1,5,1,2016
55,329,0,1,0.175,0.037,0.212,0.0,3,2,1,4,1,2016
55,329,1,1,0.001,0.0,0.001,0.0,3,2,1,1,1,2016
55,329,2,1,0.0,0.0,0.0,0.0,4,2,1,4,1,2016
55,329,3,0,0.009,0.0,0.009,0.0,4,2,1,5,1,2016
56,55,0,1,0.184,0.039,0.222,0.0,3,2,1,4,1,2016
56,55,1,1,0.001,0.0,0.001,0.0,3,2,1,1,1,2016
56,55,2,1,0.0,0.0,0.0,0.0,4,2,1,4,1,2016
56,55,3,0,0.005,0.0,0.005,0.0,3,2,1,3,1,2016
57,114,0,1,0.085,0.009,0.094,0.0,3,2,1,4,1,2016
57,114,1,1,0.001,0.0,0.001,0.0,3,2,1,1,1,2016
57,114,2,1,0.0,0.0,0.0,0.0,4,2,1,4,1,2016
57,114,3,0,0.007,0.0,0.007,0.0,3,2,1,3,1,2016
58,317,0,1,0.159,0.03,0.189,0.0,3,2,1,4,1,2016
58,317,1,1,0.002,0.0,0.002,0.0,3,2,1,1,1,2016
58,317,2,1,0.0,0.0,0.0,0.0,4,2,1,4,1,2016
58,317,3,0,0.007,0.0,0.007,0.0,4,2,1,4,1,2016
59,12,0,1,0.149,0.038,0.188,0.0,3,2,1,4,1,2016
59,12,1,1,0.002,0.0,0.002,0.0,3,2,1,1,1,2016
59,12,2,1,0.0,0.0,0.0,0.0,4,2,1,4,1,2016
59,12,3,0,0.006,0.0,0.006,0.0,4,2,1,4,1,2016
60,331,0,1,0.205,0.043,0.248,0.0,3,2,1,3,1,2016
60,331,1,1,0.001,0.0,0.001,0.0,3,2,1,1,1,2016
60,331,2,1,0.0,0.0,0.0,0.0,4,2,1,4,1,2016
60,331,3,0,0.024,0.0,0.024,0.0,3,2,1,3,1,2016
61,35,0,1,0.259,0.099,0.359,0.0,3,2,1,4,1,2016
61,35,1,1,0.001,0.001,0.002,0.0,3,2,1,1,1,2016
61,35,2,1,0.0,0.0,0.0,0.0,4,2,1,4,1,2016
61,35,3,0,0.01,0.0,0.01,0.0,3,2,1,3,1,2016
62,386,0,1,0.155,0.145,0.3,0.0,3,2,1,3,1,2016
62,386,1,1,0.001,0.001,0.001,0.0,3,2,1,1,1,2016
62,386,2,1,0.0,0.0,0.0,0.0,4,2,1,4,1,2016
62,386,3,0,0.005,0.0,0.005,0.0,3,2,1,3,1,2016
63,91,0,1,0.291,0.082,0.373,0.0,3,2,1,4,1,2016
63,91,1,1,0.001,0.0,0.002,0.0,3,2,1,1,1,2016
63,91,2,1,0.0,0.0,0.0,0.0,4,2,1,4,1,2016
63,91,3,0,0.004,0.0,0.004,0.0,3,2,1,4,1,2016
64,354,0,1,0.109,0.076,0.185,0.0,3,2,1,3,1,2016
64,354,1,1,0.0,0.0,0.001,0.0,4,2,1,1,1,2016
64,354,2,1,0.0,0.0,0.0,0.0,4,2,1,4,1,2016
64,354,3,0,0.002,0.0,0.002,0.0,3,2,1,3,1,2016
65,112,0,1,0.489,0.038,0.527,0.0,3,2,1,3,1,2016
65,112,1,1,0.002,0.0,0.003,0.0,3,2,1,1,1,2016
65,112,2,1,0.0,0.0,0.0,0.0,4,2,1,4,1,2016
65,112,3,0,0.005,0.0,0.005,0.0,3,2,1,3,1,2016
66,107,0,1,0.376,0.054,0.43,0.0,3,2,1,3,1,2016
66,107,1,1,0.002,0.0,0.002,0.0,3,2,1,1,1,2016
66,107,2,1,0.0,0.0,0.0,0.0,4,2,1,3,1,2016
66,107,3,0,0.004,0.0,0.004,0.0,3,2,1,3,1,2016
67,113,0,1,0.251,0.025,0.276,0.0,3,2,1,4,1,2016
67,113,1,1,0.001,0.0,0.001,0.0,3,2,1,1,1,2016
67,113,2,1,0.0,0.0,0.0,0.0,4,2,1,3,1,2016
67,113,3,0,0.005,0.0,0.005,0.0,3,2,1,3,1,2016
68,43,0,1,0.439,0.212,0.651,0.0,3,2,1,3,1,2016
68,43,1,1,0.002,0.001,0.003,0.0,3,2,1,1,1,2016
68,43,2,1,0.0,0.0,0.0,0.0,4,2,1,3,1,2016
68,43,3,0,0.006,0.0,0.006,0.0,3,2,1,4,1,2016
69,76,0,1,0.256,0.779,1.035,0.0,3,2,1,3,1,2016
69,76,1,1,0.001,0.004,0.005,0.0,3,2,1,1,1,2016
69,76,2,1,0.0,0.0,0.0,0.0,4,2,1,3,1,2016
69,76,3,0,0.007,0.0,0.007,0.0,3,2,1,3,1,2016
70,256,0,1,0.344,0.215,0.559,0.0,3,2,1,3,1,2016
70,256,1,1,0.002,0.001,0.003,0.0,3,2,1,1,1,2016
70,256,2,1,0.0,0.0,0.0,0.0,4,2,1,3,1,2016
70,256,3,0,0.009,0.0,0.009,0.0,3,2,1,3,1,2016
71,52,0,1,0.117,1.603,1.72,0.0,3,2,1,3,1,2016
71,52,1,1,0.001,0.008,0.009,0.0,3,2,1,1,1,2016
71,52,2,1,0.0,0.0,0.0,0.0,4,2,1,3,1,2016
71,52,3,0,0.002,0.0,0.002,0.0,3,2,1,4,1,2016
72,177,0,1,0.106,0.695,0.801,0.0,3,2,1,4,1,2016
72,177,1,1,0.004,0.004,0.007,0.0,4,2,1,1,1,2016
72,177,2,1,0.0,0.0,0.0,0.0,4,2,1,4,1,2016
72,177,3,0,0.004,0.0,0.004,0.0,4,2,1,4,1,2016
73,185,0,1,0.193,0.042,0.236,0.0,3,2,1,3,1,2016
73,185,1,1,0.001,0.0,0.001,0.0,4,2,1,1,1,2016
73,185,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
73,185,3,0,0.006,0.0,0.006,0.0,3,2,1,4,1,2016
74,283,0,1,0.318,0.053,0.372,0.0,3,2,1,4,1,2016
74,283,1,1,0.001,0.0,0.001,0.0,4,2,1,1,1,2016
74,283,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
74,283,3,0,0.005,0.0,0.005,0.0,3,2,1,3,1,2016
75,392,0,1,0.203,0.064,0.267,0.0,3,2,1,3,1,2016
75,392,1,1,0.001,0.0,0.001,0.0,3,2,1,1,1,2016
75,392,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
75,392,3,0,0.019,0.0,0.019,0.0,4,2,1,5,1,2016
76,376,0,1,0.236,0.076,0.312,0.0,3,2,1,3,1,2016
76,376,1,1,0.001,0.001,0.001,0.0,4,2,1,1,1,2016
76,376,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
76,376,3,0,0.017,0.0,0.017,0.0,4,2,1,4,1,2016
77,391,0,1,0.726,0.063,0.789,0.0,3,2,1,4,1,2016
77,391,1,1,0.003,0.001,0.004,0.0,4,2,1,1,1,2016
77,391,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
77,391,3,0,0.005,0.0,0.005,0.0,3,2,1,3,1,2016
78,265,0,1,0.833,0.083,0.915,0.0,3,2,1,4,1,2016
78,265,1,1,0.003,0.001,0.003,0.0,4,2,1,1,1,2016
78,265,2,1,0.0,0.0,0.0,0.0,4,2,1,3,1,2016
78,265,3,0,0.005,0.0,0.005,0.0,3,2,1,3,1,2016
79,41,0,1,0.744,0.05,0.795,0.0,3,2,1,4,1,2016
79,41,1,1,0.003,0.001,0.003,0.0,4,2,1,1,1,2016
79,41,2,1,0.0,0.0,0.0,0.0,4,2,1,3,1,2016
79,41,3,0,0.005,0.0,0.005,0.0,3,2,1,3,1,2016
80,42,0,1,0.48,0.03,0.51,0.0,3,2,1,4,1,2016
80,42,1,1,0.002,0.0,0.002,0.0,4,2,1,1,1,2016
80,42,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
80,42,3,0,0.006,0.0,0.006,0.0,3,2,1,4,1,2016
81,266,0,1,0.434,0.049,0.482,0.0,3,2,1,4,1,2016
81,266,1,1,0.001,0.0,0.002,0.0,4,2,1,1,1,2016
81,266,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
81,266,3,0,0.006,0.0,0.006,0.0,3,2,1,3,1,2016
82,342,0,1,0.395,0.044,0.439,0.0,3,2,1,4,1,2016
82,342,1,1,0.001,0.0,0.002,0.0,4,2,1,1,1,2016
82,342,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
82,342,3,0,0.005,0.0,0.005,0.0,3,2,1,4,1,2016
83,311,0,1,0.458,0.145,0.603,0.0,3,2,1,3,1,2016
83,311,1,1,0.001,0.001,0.002,0.0,4,2,1,1,1,2016
83,311,2,1,0.0,0.0,0.0,0.0,4,2,1,3,1,2016
83,311,3,0,0.005,0.0,0.005,0.0,3,2,1,3,1,2016
84,10,0,1,0.371,0.052,0.423,0.0,3,2,1,4,1,2016
84,10,1,1,0.001,0.0,0.002,0.0,4,2,1,1,1,2016
84,10,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
84,10,3,0,0.005,0.0,0.005,0.0,3,2,1,3,1,2016
85,32,0,1,0.284,0.045,0.329,0.0,3,2,1,4,1,2016
85,32,1,1,0.001,0.0,0.001,0.0,4,2,1,1,1,2016
85,32,2,1,0.0,0.0,0.0,0.0,4,2,1,3,1,2016
85,32,3,0,0.004,0.0,0.004,0.0,3,2,1,3,1,2016
86,293,0,1,0.212,0.03,0.242,0.0,3,2,1,3,1,2016
86,293,1,1,0.001,0.0,0.001,0.0,4,2,1,1,1,2016
86,293,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
86,293,3,0,0.003,0.0,0.003,0.0,3,2,1,3,1,2016
87,131,0,1,0.451,0.049,0.5,0.0,4,2,1,3,1,2016
87,131,1,1,0.012,0.0,0.013,0.0,4,2,1,1,1,2016
87,131,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
87,131,3,0,0.004,0.0,0.004,0.0,3,2,1,3,1,2016
88,23,0,1,0.984,0.033,1.017,0.0,4,2,1,4,1,2016
88,23,1,1,0.005,0.0,0.005,0.0,4,2,1,1,1,2016
88,23,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
88,23,3,0,0.007,0.0,0.007,0.0,4,2,1,4,1,2016
89,24,0,1,0.685,0.03,0.715,0.0,4,2,1,4,1,2016
89,24,1,1,0.004,0.0,0.004,0.0,4,2,1,1,1,2016
89,24,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
89,24,3,0,0.004,0.0,0.004,0.0,3,2,1,3,1,2016
90,248,0,1,0.661,0.067,0.728,0.0,4,2,1,4,1,2016
90,248,1,1,0.008,0.001,0.009,0.0,4,2,1,1,1,2016
90,248,2,1,0.0,0.0,0.0,0.0,4,2,1,3,1,2016
90,248,3,0,0.005,0.0,0.005,0.0,3,2,1,4,1,2016
91,271,0,1,0.634,0.026,0.661,0.0,4,2,1,4,1,2016
91,271,1,1,0.007,0.0,0.007,0.0,4,2,1,1,1,2016
91,271,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
91,271,3,0,0.004,0.0,0.004,0.0,3,2,1,3,1,2016
92,64,0,1,1.289,0.115,1.403,0.0,3,2,1,3,1,2016
92,64,1,1,0.004,0.001,0.005,0.0,4,2,1,1,1,2016
92,64,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
92,64,3,0,0.299,0.0,0.299,0.0,2,2,1,1,1,2016
93,348,0,1,1.494,0.062,1.557,0.0,4,2,1,4,1,2016
93,348,1,1,0.003,0.001,0.003,0.0,4,2,1,1,1,2016
93,348,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
93,348,3,0,0.006,0.0,0.006,0.0,3,2,1,3,1,2016
94,235,0,1,0.671,0.076,0.748,0.0,3,2,1,3,1,2016
94,235,1,1,0.003,0.001,0.003,0.0,4,2,1,1,1,2016
94,235,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
94,235,3,0,0.007,0.0,0.007,0.0,3,2,1,3,1,2016
95,236,0,1,1.076,0.031,1.107,0.0,4,2,1,4,1,2016
95,236,1,1,0.005,0.0,0.005,0.0,3,2,1,1,1,2016
95,236,2,1,0.001,0.0,0.001,0.0,3,2,1,3,1,2016
95,236,3,0,0.006,0.0,0.006,0.0,3,2,1,3,1,2016
96,282,0,1,1.45,0.037,1.487,0.0,4,2,1,4,1,2016
96,282,1,1,0.004,0.0,0.005,0.0,4,2,1,1,1,2016
96,282,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
96,282,3,0,0.006,0.0,0.006,0.0,3,2,1,3,1,2016
97,349,0,1,0.638,0.015,0.653,0.0,4,2,1,3,1,2016
97,349,1,1,0.003,0.0,0.003,0.0,4,2,1,1,1,2016
97,349,2,1,0.0,0.0,0.0,0.0,4,2,1,3,1,2016
97,349,3,0,0.005,0.0,0.005,0.0,3,2,1,3,1,2016
98,111,0,1,0.719,0.051,0.77,0.0,3,2,1,3,1,2016
98,111,1,1,0.001,0.0,0.001,0.0,4,2,1,1,1,2016
98,111,2,1,0.001,0.0,0.001,0.0,2,2,1,1,1,2016
98,111,3,0,0.004,0.0,0.004,0.0,3,2,1,4,1,2016
99,269,0,1,0.141,0.016,0.157,0.0,4,2,1,4,1,2016
99,269,1,1,0.001,0.0,0.001,0.0,3,2,1,1,1,2016
99,269,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
99,269,3,0,0.007,0.0,0.007,0.0,3,2,1,3,1,2016
100,199,0,1,0.282,0.028,0.31,0.0,4,2,1,2,1,2016
100,199,1,1,0.0,0.0,0.001,0.0,3,2,1,1,1,2016
100,199,2,1,0.0,0.0,0.0,0.0,4,2,1,3,1,2016
100,199,3,0,0.003,0.0,0.003,0.0,4,2,1,4,1,2016
101,273,0,1,0.159,0.248,0.407,0.0,3,2,1,3,1,2016
101,273,1,1,0.001,0.001,0.002,0.0,3,2,1,1,1,2016
101,273,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
101,273,3,0,0.003,0.0,0.003,0.0,4,2,1,4,1,2016
102,29,0,1,0.094,0.04,0.134,0.0,3,2,1,3,1,2016
102,29,1,1,0.0,0.0,0.001,0.0,3,2,1,1,1,2016
102,29,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
102,29,3,0,0.005,0.0,0.005,0.0,3,2,1,3,1,2016
103,366,0,1,0.042,0.049,0.091,0.0,3,2,1,4,1,2016
103,366,1,1,0.0,0.0,0.0,0.0,3,2,1,1,1,2016
103,366,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
103,366,3,0,0.001,0.0,0.001,0.0,3,2,1,4,1,2016
104,264,0,1,0.349,0.03,0.379,0.0,4,2,1,4,1,2016
104,264,1,1,0.001,0.0,0.001,0.0,4,2,1,1,1,2016
104,264,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
104,264,3,0,0.006,0.0,0.006,0.0,3,2,1,3,1,2016
105,2,0,1,0.199,0.009,0.208,0.0,4,2,1,4,1,2016
105,2,1,1,0.001,0.0,0.001,0.0,4,2,1,1,1,2016
105,2,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
105,2,3,0,0.011,0.0,0.011,0.0,3,2,1,3,1,2016
106,330,0,1,0.33,0.042,0.372,0.0,4,2,1,4,1,2016
106,330,1,1,0.001,0.0,0.001,0.0,4,2,1,1,1,2016
106,330,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
106,330,3,0,0.014,0.0,0.014,0.0,4,2,1,4,1,2016
107,356,0,1,0.205,0.159,0.364,0.0,3,2,1,4,1,2016
107,356,1,1,0.001,0.001,0.002,0.0,4,2,1,1,1,2016
107,356,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
107,356,3,0,0.007,0.0,0.007,0.0,3,2,1,4,1,2016
108,165,0,1,0.323,0.014,0.337,0.0,4,2,1,4,1,2016
108,165,1,1,0.001,0.0,0.001,0.0,4,2,1,1,1,2016
108,165,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
108,165,3,0,0.007,0.0,0.007,0.0,3,2,1,3,1,2016
109,48,0,1,0.432,0.046,0.478,0.0,3,2,1,4,1,2016
109,48,1,1,0.002,0.0,0.002,0.0,4,2,1,1,1,2016
109,48,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
109,48,3,0,0.027,0.0,0.027,0.0,4,2,1,5,1,2016
110,279,0,1,0.464,0.021,0.485,0.0,4,2,1,4,1,2016
110,279,1,1,0.001,0.0,0.002,0.0,4,2,1,1,1,2016
110,279,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
110,279,3,0,0.007,0.0,0.007,0.0,3,2,1,3,1,2016
111,281,0,1,0.553,0.04,0.593,0.0,4,2,1,4,1,2016
111,281,1,1,0.002,0.0,0.002,0.0,4,2,1,1,1,2016
111,281,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
111,281,3,0,0.005,0.0,0.005,0.0,3,2,1,3,1,2016
112,175,0,1,0.251,0.011,0.262,0.0,3,2,1,4,1,2016
112,175,1,1,0.001,0.0,0.001,0.0,4,2,1,1,1,2016
112,175,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
112,175,3,0,0.006,0.0,0.006,0.0,3,2,1,3,1,2016
113,284,0,1,0.594,0.06,0.654,0.0,3,2,1,4,1,2016
113,284,1,1,0.002,0.0,0.002,0.0,4,2,1,1,1,2016
113,284,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
113,284,3,0,0.009,0.0,0.009,0.0,3,2,1,4,1,2016
114,365,0,1,0.166,0.026,0.192,0.0,4,2,1,4,1,2016
114,365,1,1,0.001,0.0,0.001,0.0,4,2,1,1,1,2016
114,365,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
114,365,3,0,0.091,0.0,0.091,0.0,4,2,1,5,1,2016
115,280,0,1,0.302,0.012,0.314,0.0,3,2,1,3,1,2016
115,280,1,1,0.001,0.0,0.001,0.0,4,2,1,1,1,2016
115,280,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
115,280,3,0,0.007,0.0,0.007,0.0,3,2,1,4,1,2016
116,249,0,1,0.035,0.004,0.039,0.0,3,2,1,3,1,2016
116,249,1,1,0.0,0.0,0.0,0.0,4,2,1,1,1,2016
116,249,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
116,249,3,0,0.008,0.0,0.008,0.0,4,2,1,4,1,2016
117,308,0,1,0.286,0.107,0.393,0.0,3,2,1,4,1,2016
117,308,1,1,0.001,0.001,0.002,0.0,4,2,1,1,1,2016
117,308,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
117,308,3,0,0.006,0.0,0.006,0.0,3,2,1,3,1,2016
118,307,0,1,0.303,0.061,0.363,0.0,3,2,1,3,1,2016
118,307,1,1,0.001,0.0,0.002,0.0,4,2,1,1,1,2016
118,307,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
118,307,3,0,0.006,0.0,0.006,0.0,3,2,1,3,1,2016
119,252,0,1,0.164,0.018,0.183,0.0,3,2,1,3,1,2016
119,252,1,1,0.001,0.0,0.001,0.0,4,2,1,1,1,2016
119,252,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
119,252,3,0,0.006,0.0,0.006,0.0,3,2,1,3,1,2016
120,51,0,1,0.441,0.199,0.64,0.0,3,2,1,4,1,2016
120,51,1,1,0.002,0.002,0.003,0.0,4,2,1,1,1,2016
120,51,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
120,51,3,0,0.004,0.0,0.004,0.0,3,2,1,3,1,2016
121,133,0,1,0.59,0.116,0.705,0.0,3,2,1,3,1,2016
121,133,1,1,0.002,0.001,0.003,0.0,4,2,1,1,1,2016
121,133,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
121,133,3,0,0.006,0.0,0.006,0.0,3,2,1,4,1,2016
122,46,0,1,4.984,0.09,5.073,0.0,3,2,1,2,1,2016
122,46,1,1,0.004,0.001,0.005,0.0,4,2,1,1,1,2016
122,46,2,1,0.0,0.0,0.0,0.0,3,2,1,4,1,2016
122,46,3,0,0.005,0.0,0.005,0.0,3,2,1,3,1,2016
123,301,0,1,1.081,0.096,1.178,0.0,3,2,1,3,1,2016
123,301,1,1,0.002,0.001,0.003,0.0,4,2,1,1,1,2016
123,301,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
123,301,3,0,0.005,0.0,0.005,0.0,3,2,1,4,1,2016
124,69,0,1,0.452,0.095,0.547,0.0,3,2,1,3,1,2016
124,69,1,1,0.001,0.001,0.002,0.0,4,2,1,1,1,2016
124,69,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
124,69,3,0,0.004,0.0,0.004,0.0,3,2,1,4,1,2016
125,239,0,1,0.365,0.057,0.422,0.0,3,2,1,3,1,2016
125,239,1,1,0.001,0.001,0.002,0.0,4,2,1,1,1,2016
125,239,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
125,239,3,0,0.004,0.0,0.004,0.0,3,2,1,3,1,2016
126,183,0,1,2.897,0.107,3.004,0.0,3,2,1,3,1,2016
126,183,1,1,0.004,0.001,0.005,0.0,4,2,1,1,1,2016
126,183,2,1,0.0,0.0,0.0,0.0,4,2,1,4,1,2016
126,183,3,0,0.004,0.0,0.004,0.0,3,2,1,3,1,2016
127,0,0,1,0.205,0.108,0.313,0.0,3,2,1,4,1,2016
127,0,1,1,0.001,0.001,0.002,0.0,4,2,1,1,1,2016
127,0,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
127,0,3,0,0.003,0.0,0.003,0.0,3,2,1,3,1,2016
128,80,0,1,0.246,0.142,0.388,0.0,3,2,1,4,1,2016
128,80,1,1,0.001,0.001,0.002,0.0,4,2,1,1,1,2016
128,80,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
128,80,3,0,0.004,0.0,0.004,0.0,3,2,1,4,1,2016
129,138,0,1,0.554,0.231,0.786,0.0,3,2,1,4,1,2016
129,138,1,1,0.002,0.003,0.005,0.0,4,2,1,1,1,2016
129,138,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
129,138,3,0,0.005,0.0,0.005,0.0,3,2,1,3,1,2016
130,207,0,1,0.506,0.079,0.585,0.0,3,2,1,4,1,2016
130,207,1,1,0.002,0.001,0.003,0.0,4,2,1,1,1,2016
130,207,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
130,207,3,0,0.005,0.0,0.005,0.0,3,2,1,3,1,2016
131,246,0,1,0.718,0.076,0.795,0.0,3,2,1,3,1,2016
131,246,1,1,0.001,0.001,0.002,0.0,4,2,1,1,1,2016
131,246,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
131,246,3,0,0.004,0.0,0.004,0.0,3,2,1,4,1,2016
132,291,0,1,0.623,0.032,0.655,0.0,3,2,1,2,1,2016
132,291,1,1,0.003,0.0,0.004,0.0,4,2,1,1,1,2016
132,291,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
132,291,3,0,0.011,0.0,0.011,0.0,3,2,1,2,1,2016
133,319,0,1,0.404,0.039,0.442,0.0,3,2,1,3,1,2016
133,319,1,1,0.002,0.0,0.002,0.0,4,2,1,1,1,2016
133,319,2,1,0.0,0.0,0.0,0.0,3,2,1,3,1,2016
133,319,3,0,0.009,0.0,0.009,0.0,3,2,1,2,1,2016
134,15,0,1,0.625,0.027,0.652,0.0,3,2,1,3,1,2016
134,15,1,1,0.002,0.0,0.002,0.0,4,2,1,1,1,2016
134,15,2,1,0.0,0.0,0.0,0.0,3,2,1,2,1,2016
